0,1,2,3
8,2,504.1267544,3.5861
8,2,421.1073988,4.09882
8,2,435.1230489,4.40724
5,1,342.0579046,2.8498
9,2,627.0512397,4.52222
9,2,593.0902121,3.39612
8,2,611.0563251,4.85612
9,4,558.1184754,3.09152
10,2,510.1009335,3.3142
8,1,478.0651954,2.8973
9,2,476.0695319,1.9201
9,1,566.1164821,4.1446
8,1,478.0651954,2.8973
9,1,490.0851819,2.5742
8,1,474.0902673,3.3394
9,5,501.076134,4.108
9,1,514.0851819,2.5776
5,2,326.1397203,2.4774
5,1,298.1084201,2.6937
5,1,390.0440405,2.8899
11,2,580.10698,2.7528
8,1,570.066945,4.9964
9,2,552.100832,4.0486
9,2,593.1073946,4.9634
8,1,534.0902673,4.2527
12,3,601.1172103,2.2989
11,3,595.1066457,3.0634
11,3,595.1066457,3.0634
9,2,552.100832,4.0486
8,1,570.066945,4.9964
11,3,595.1066457,3.0634
8,1,536.1059174,4.343
9,2,552.100832,4.0486
8,1,536.1059174,4.343
10,2,579.111731,3.3578
12,2,581.102229,2.1478
4,1,267.9847396,2.1224
4,1,282.0003897,2.43082
5,1,297.9953043,2.131
7,1,312.9698178,2.0306
4,1,285.9753178,2.2615
4,1,282.0003897,1.8001
4,1,296.0160398,1.8426
4,1,260.0160398,1.5425
4,1,248.0160398,1.4
6,2,306.0215191,1.2433
9,2,561.1011663,4.3931
8,1,446.0589672,2.5592
8,1,460.0746173,2.8068
8,1,474.0902673,3.3394
8,1,474.0902673,3.3394
9,3,475.0855163,1.8865
8,1,550.1215674,4.4181
7,1,375.0793683,1.9994
7,1,357.0324181,0.8341
7,1,409.0637182,2.4011
7,1,427.0542964,2.5402
7,1,433.0637182,2.3824
9,1,469.0848476,2.4183
8,1,515.105583,3.9801
8,1,410.0589672,1.7961
8,1,410.0589672,1.7961
8,1,410.0589672,1.7961
8,1,460.0746173,2.9493
9,1,461.0698662,2.3443
7,1,473.0950183,4.1153
7,1,473.0950183,4.1153
8,1,474.0902673,3.5103
9,2,449.0698662,2.2774
9,1,463.0855163,2.2878
3,0,307.016684,4.1359
8,2,486.1337794,4.595
10,5,652.0782491,4.2632
10,4,576.187494,2.0852
18,8,562.0381211,-2.0734
17,7,525.0680885,-3.3364
15,8,510.1378228,-2.8139
17,8,610.0556629,-0.9796
17,8,574.0745066,-1.5724
17,8,600.0901566,-1.0414
17,8,578.0494347,-1.6669
16,7,524.0823552,-2.5788
16,7,524.0823552,-2.5788
16,7,523.088824,-3.8614
17,7,586.0745066,-1.4778
17,8,600.0901566,-1.0414
17,8,602.1058067,-0.9363
17,8,596.0400129,-1.3697
17,8,560.0588565,-1.9625
17,8,559.0653252,-3.2451
17,7,600.0901566,-1.0877
1,0,211.983677,2.57262
1,0,187.9795702,2.7615
1,0,231.9290546,2.9176
1,0,275.878539,3.0267
1,0,323.8646749,3.0668
2,1,290.889438,3.0223
2,0,304.9050881,3.1945
1,0,251.9011256,2.753
2,0,222.9632759,2.13588
2,0,300.873788,2.85688
1,0,343.8659236,4.004
3,0,283.0207908,2.1008
1,0,401.775187,3.5898
2,0,222.9632759,2.13588
2,0,300.873788,2.85688
2,2,446.7104622,4.0924
2,0,276.873788,2.3802
6,2,211.0260875,0.2875
5,2,331.9796542,1.5419
4,0,344.0160398,3.6117
5,1,345.9953043,1.5523
4,2,286.0509053,2.9289
5,2,287.0461542,2.3239
5,2,301.0618043,2.63232
5,2,329.0931044,3.19472
5,1,379.0854322,3.64082
3,3,495.1772914,5.4087
3,3,481.1616414,5.3662
3,3,509.1929415,5.7988
4,3,511.172206,5.245
8,5,313.0973083,-1.9174
8,5,313.0973083,-1.919
8,5,313.0973083,-1.9174
8,5,313.0973083,-1.9174
9,6,329.0922229,-2.9466
9,3,451.0814094,3.77
11,3,551.1338389,4.3278
11,3,566.1335046,4.7744
13,3,665.2019185,4.6951
14,8,708.3150588,1.3034
6,0,358.0963312,2.9859
5,3,264.1473925,2.4711
7,2,426.2154721,3.8182
5,2,354.1943427,4.2137
4,1,205.0651401,2.1024
4,1,187.0745619,1.9633
4,1,201.090212,2.27172
7,1,232.0596401,1.8715
5,1,217.0851266,1.9719
12,5,450.0940502,0.0185
12,5,362.0627501,-1.84348
14,7,394.0525793,-3.1687
12,5,416.0344846,-1.1331
13,6,378.0576647,-2.6596
12,5,398.0439064,-1.2143
12,5,380.0533283,-1.6824
12,5,374.0627501,-1.5089
12,5,396.0237777,-1.4131
12,5,452.1097003,-0.3667
6,1,447.0873504,5.816
5,1,267.0298355,2.4134
8,2,526.0965351,4.29172
7,2,339.0509648,2.6484
5,0,250.9985354,2.4223
6,1,359.0560502,4.2037
8,2,478.0965351,3.70502
8,2,402.0618639,3.8856
5,1,343.0611356,3.6362
5,1,419.0924357,5.2256
6,1,345.0404002,4.0659
7,1,353.0666149,2.7368
7,1,387.0509648,3.4939
7,2,373.0353148,3.4055
8,2,450.065235,3.06892
6,1,297.0404002,3.0234
6,1,462.1346349,5.7318
6,2,344.0563846,4.099
5,1,420.9951829,4.2264
7,2,325.0353148,2.2583
8,2,512.0808851,4.42172
8,2,492.1121852,4.09512
5,1,433.1080858,5.6157
5,1,357.0767857,4.0263
7,2,415.082265,4.0421
7,1,339.0509648,2.3467
1,0,149.0299202,2.2894
2,0,177.028206,1.2479
1,0,99.01427016,1.2752
1,0,135.0142702,2.4209
1,0,163.0455703,2.3319
1,0,163.0455703,2.8504
1,0,177.0612204,2.722
1,0,167.0204984,2.4285
1,0,219.1081705,3.8923
2,0,179.0404849,2.298
1,0,191.0768704,3.1121
1,0,197.0065979,2.9853
1,0,225.0612204,3.8788
1,0,167.0204984,2.4285
3,0,193.0197495,2.0181
1,0,163.0455703,2.8504
2,1,179.0404849,2.0375
3,2,195.0353995,1.7431
4,2,228.0027195,0.9368
1,0,177.0612204,3.2405
1,0,217.0173049,3.3082
2,1,193.056135,2.9461
3,0,209.0510496,2.1768
2,1,159.071785,1.6419
2,1,193.056135,2.5985
1,0,231.0329549,3.3507
2,1,179.0404849,2.0375
1,0,231.0329549,3.3507
3,2,257.0510496,3.29
2,0,207.071785,3.2491
4,0,468.1638268,6.2067
4,0,632.1282224,6.92118
4,0,618.1125724,6.53108
4,0,506.2315745,6.31658
4,0,492.2159244,5.92648
4,0,478.2002743,5.88398
3,0,504.204691,7.4333
3,0,518.2203411,7.8234
9,4,598.20504,3.0436
7,3,599.1487108,4.4266
7,3,585.1330607,4.0365
7,3,541.1835763,3.9274
12,4,707.4291703,3.6222
10,5,579.228218,1.9391
7,3,509.2115053,3.2792
7,3,513.2394343,3.6263
7,3,513.2394343,3.8697
7,3,535.3176846,5.1342
9,4,640.2519902,4.2139
7,3,495.1958552,2.8891
7,3,599.1487108,4.4266
7,3,555.1992264,4.3175
8,3,557.1784909,2.9429
7,3,575.2099333,4.2928
7,3,575.144604,4.5808
7,3,599.1487108,4.4266
7,3,599.1487108,4.4266
7,3,575.144604,4.5808
7,3,543.203705,3.5522
7,3,513.1789696,3.3355
9,4,612.2206901,3.4337
8,3,676.1752599,5.0444
9,3,698.2171247,4.129
8,3,537.2331133,3.2826
7,3,563.2851489,4.5715
8,3,532.2177976,3.14568
8,4,523.2174633,2.9796
7,3,521.2381987,3.6641
7,3,583.2538488,4.8634
7,3,513.2694989,4.0017
7,3,627.1800109,5.2052
7,3,521.2381987,3.58242
7,3,625.1643609,4.9608
7,3,555.1992264,4.3175
7,3,569.2148764,4.7076
8,2,641.1592755,4.1493
7,3,575.2099333,4.2928
7,3,473.2381987,3.0774
7,3,493.2068986,3.404
7,4,571.1174107,3.7758
7,3,653.195661,5.7394
8,3,487.1873987,3.0235
7,3,523.2271554,3.6693
7,3,507.2225487,3.274
7,3,525.2131269,3.4131
6,1,498.1346349,6.3348
5,1,459.0808255,6.08252
4,1,452.1291556,6.62602
7,2,404.1372217,4.1683
7,1,418.1528718,4.1787
5,1,439.1087545,5.7126
5,1,468.1240702,6.3262
6,1,402.1579572,4.653
4,1,456.1040837,6.4567
5,1,393.1477268,5.184
5,2,344.1160924,4.1511
5,1,385.179027,4.7018
5,1,481.1557047,6.3836
5,1,468.1240702,6.3262
6,2,374.1266571,4.1597
7,1,528.1451996,6.3434
4,1,328.1211778,4.1529
7,1,432.1685219,4.6616
4,1,342.1368278,4.6358
4,1,438.1135055,6.3176
5,1,489.1244046,6.8658
5,2,344.1160924,4.1511
4,2,314.1055277,4.1425
5,2,315.1007767,3.5375
13,3,612.2707757,0.65672
5,2,279.1470582,0.9139
5,2,405.0437061,1.329
5,2,293.1627082,1.304
5,2,313.1080858,1.1328
5,2,357.0575702,1.2889
5,2,265.1314081,0.5238
5,2,297.1376363,0.8635
8,2,373.1195231,-0.1298
9,5,369.1899856,-0.6145
8,2,449.1508232,1.60792
9,2,528.1930224,2.5187
9,3,563.299536,3.9014
6,2,512.2675076,5.0535
8,3,583.3046214,4.5582
9,3,577.3151861,4.1474
9,3,577.3151861,4.1474
6,2,526.2831577,5.2995
6,2,526.2831577,5.2995
8,3,597.3202715,4.8042
8,3,597.3202715,4.8042
6,3,295.1419728,-0.1137
4,0,225.0192708,2.2401
4,0,253.0738932,2.767
10,3,453.1536001,0.2258
13,4,614.2488974,3.14462
14,4,587.2128463,1.8411
14,4,573.1971962,1.2801
10,4,523.2318504,1.2288
12,4,613.2536485,3.74962
12,4,627.2692985,4.13972
14,4,523.1815461,-0.04758
8,3,447.1794209,2.7256
9,3,467.2056356,1.888
12,4,585.2223483,2.79852
12,4,611.2379984,3.28762
12,4,597.2223483,2.9792
10,3,495.2005503,0.8583
11,4,440.133199,-0.4139
14,4,559.1815461,0.7972
10,3,439.13795,-0.1643
9,3,481.2212857,2.2781
10,4,468.2008846,0.3073
12,4,571.2066983,2.4901
14,4,599.2128463,1.7692
12,4,625.2536485,3.67772
11,3,466.148849,0.2636
4,0,215.0582431,1.50842
4,0,267.0895433,3.07542
4,0,287.0349209,3.4204
4,0,287.0349209,3.4204
4,0,303.0895433,3.9202
4,0,235.0036207,1.8534
4,0,267.0895433,3.07542
3,0,242.0942943,2.7521
3,1,277.1102787,2.6252
4,1,244.1211778,0.9441
3,1,215.0946287,1.7909
3,0,201.0789786,1.3545
4,0,272.104859,2.7607
5,0,302.1154237,2.7693
5,1,286.1317424,0.7147
4,1,258.0892089,2.4577
5,1,284.1160924,1.0049
5,2,334.1317424,1.7414
3,1,260.0848725,3.2165
3,1,320.0048064,3.8399
3,0,260.0848725,2.8912
3,0,320.0048064,3.5146
4,0,267.0895433,2.62378
6,0,287.0793725,2.6603
4,0,272.104859,2.7607
4,1,231.0895433,1.0289
4,1,284.1524779,1.8684
5,1,298.1317424,1.395
6,2,316.1423071,1.9072
4,1,332.1524779,2.657
4,1,346.1681279,3.0471
5,2,244.0847922,0.1285
3,1,174.0316941,1.3274
2,0,172.0524295,2.0119
2,0,108.0211294,0.2506
2,0,158.0367794,1.6218
2,0,184.0524295,1.778
4,2,190.0266087,1.033
2,0,164.0837296,1.6669
2,0,122.0367794,0.6407
2,0,175.9431847,1.3836
1,0,132.0575149,2.0553
7,2,466.2004907,4.354
2,0,136.0524295,1.0308
4,0,168.0422587,0.1988
2,0,141.982157,0.8171
6,0,369.2052417,3.64722
3,0,138.0316941,0.2247
3,1,177.0789786,1.8197
5,1,192.0534921,1.7193
3,0,248.1412445,2.762
3,0,188.0473441,1.6304
2,1,161.084064,1.4888
8,2,485.1629956,4.3915
2,1,147.0684139,1.8111
2,1,161.084064,2.11952
2,1,224.978926,2.5736
5,1,491.3035588,6.29058
4,0,216.0422587,1.5471
2,1,127.099714,1.0887
6,2,368.1259884,3.3699
5,1,376.0010052,2.7813
6,1,406.0115699,2.7899
5,1,453.9115173,3.5438
5,1,393.9915834,2.9204
5,1,416.0323054,3.7276
6,1,376.9962542,2.1763
2,1,165.0589921,1.9502
3,2,207.1259288,2.5383
12,3,523.2066983,1.09172
3,1,318.2194948,5.3957
3,1,318.2194948,5.3957
3,1,318.2194948,5.3957
8,3,454.2103867,1.1703
3,0,264.0786442,3.2008
6,3,398.2118043,3.33494
11,3,598.2802778,2.82492
3,1,294.2194948,5.0635
11,4,574.2427494,3.2504
11,4,484.1957992,1.4666
10,5,592.2730843,3.1326
9,4,591.2778353,4.2232
11,4,572.2646277,2.56422
12,4,599.2755268,1.73432
11,5,594.3053497,2.9246
11,4,592.2333276,3.3895
11,4,610.2239058,3.5286
11,4,580.2896996,3.9781
10,4,482.2165347,1.4601
10,4,536.2634849,2.6304
10,4,572.1763267,2.2463
11,4,538.2427494,1.6192
10,4,524.2634849,2.4863
12,4,549.2223483,2.05042
12,4,569.1677259,2.3954
11,3,600.2583995,3.5111
11,3,600.2583995,3.5111
11,4,588.2583995,3.55882
12,4,563.2379984,2.35884
12,3,593.2285766,2.45022
12,3,611.2191548,2.58932
12,3,625.2348048,2.97782
11,4,620.3209997,3.1853
11,4,606.3053497,2.7952
10,4,593.3101007,4.0152
9,4,609.2872571,4.7318
9,4,595.271607,4.3417
9,4,587.3029072,4.4742
9,4,605.2934853,4.6133
9,4,601.3185572,4.78262
9,4,573.2872571,4.0841
9,4,587.3029072,4.39252
9,4,641.2746417,5.1029
9,4,639.2778353,4.8099
9,4,635.3029072,4.97922
9,4,587.3029072,4.4742
12,3,513.2223483,1.47842
12,3,565.2536485,2.11792
12,3,555.2692985,2.50462
12,3,537.2223483,1.48022
12,3,577.2536485,2.40452
12,3,567.2692985,2.79122
12,3,575.2379984,2.65872
12,3,549.2223483,1.62432
12,3,527.2379984,1.86692
12,3,539.2379984,2.01102
12,3,551.2379984,1.87032
12,3,563.2379984,2.01442
12,3,591.2692985,2.79462
12,3,585.2223483,2.27202
12,3,541.2536485,2.25702
3,2,251.0946287,2.6816
7,3,362.136553,1.6002
7,2,424.199822,2.9271
7,2,418.2004907,2.55568
8,2,389.195071,1.6359
8,2,395.1957397,1.474
4,2,205.0738932,0.9717
8,2,485.1629956,4.3899
12,3,537.2223483,1.48182
8,2,496.209718,3.445
3,0,228.0786442,2.06052
4,2,233.1051933,1.67022
4,2,241.0738932,2.2746
4,2,295.1208434,2.5846
7,3,364.1522031,1.5196
5,2,325.1314081,2.9408
5,3,235.0844579,0.3342
4,2,281.1051933,2.5421
4,2,252.0898776,2.0766
3,2,173.0476785,0.995
4,2,219.0895433,1.3618
3,2,189.0789786,1.3877
4,2,281.1051933,2.6902
5,2,244.0847922,1.25558
5,3,235.0844579,1.0674
4,2,294.1368278,2.7476
5,3,249.100108,0.8541
5,2,282.1004423,1.9371
2,0,248.0837296,3.45762
5,1,258.0528234,0.6684
12,3,581.2849486,3.18132
2,1,175.099714,1.5313
4,1,180.0422587,0.4856
7,2,394.2004907,2.079
8,2,410.1048761,3.0991
6,2,367.1895917,2.7789
3,1,240.055322,2.4927
11,4,572.3209997,2.5986
5,1,390.0166553,3.08972
7,2,469.1680809,5.1551
6,1,406.0115699,2.7899
5,1,426.0166553,3.9345
11,2,573.2573964,3.0374
5,1,531.8220294,4.3063
5,1,404.0323054,3.39814
10,1,430.0470864,3.5062
5,1,429.9727398,3.1986
5,1,427.9526111,3.5738
5,1,443.9230605,4.0881
5,1,429.9727398,3.1986
8,1,420.9860835,2.6895
5,1,443.9883899,3.8001
5,1,411.9821616,3.0595
7,1,419.9908345,2.51
5,1,411.9821616,3.0595
6,1,420.0391625,4.70188
5,1,429.9727398,3.1986
5,1,393.9915834,2.9204
6,1,400.9962542,2.65298
5,1,390.0166553,3.08972
3,2,230.9853838,2.512
5,1,449.8794815,4.1496
6,4,432.1119813,4.6672
7,1,453.0493928,4.6168
12,4,630.3628646,3.1462
3,1,174.0316941,1.3274
2,1,215.0557985,2.8299
2,1,224.978926,2.5736
2,0,176.0837296,2.0719
4,1,275.1521435,2.8775
10,3,547.2318504,2.2863
4,0,330.1368278,3.04026
4,1,166.0266087,0.0955
2,1,224.978926,2.5736
4,2,185.1051933,0.932
2,1,139.099714,1.2312
8,2,440.196074,4.2173
6,3,446.2205574,2.7549
3,2,211.0400062,2.16702
10,1,536.215866,2.992
7,1,453.0493928,4.6168
7,1,453.0493928,4.6168
6,1,420.0391625,4.70188
5,1,429.0049412,5.4836
7,1,435.0776583,4.7512
6,1,402.0674279,4.83628
6,1,429.9622899,4.44558
5,1,472.9544256,5.5927
6,1,386.0128055,4.33648
5,0,284.0684735,1.465
5,0,270.0528234,1.0765
5,1,280.0881634,1.5956
3,1,239.0946287,3.6034
4,1,225.0459642,1.2146
3,0,313.2041791,3.6597
7,2,422.1841719,1.2499
7,3,438.2154721,1.5863
7,3,474.2154721,2.324
8,3,440.1947366,0.9463
9,3,479.2056356,0.3661
18,3,793.3170366,4.4264
15,0,662.2224079,4.2676
17,1,770.2911562,4.7232
18,2,807.3326866,4.7686
11,2,543.2104463,2.0096
11,3,545.2260963,2.3051
13,4,616.2632101,1.8098
8,3,503.2420212,2.5576
9,3,477.1899856,1.3659
8,3,476.2423555,1.7032
7,3,433.2001563,1.6372
7,3,447.2158064,1.94562
7,3,485.1517622,2.4297
9,3,438.1903199,0.93362
9,3,473.2525858,2.2527
9,3,546.2842203,2.6236
2,0,157.0527638,1.21478
9,2,494.1833164,4.5508
6,1,436.1885886,5.0093
2,0,251.9744848,3.0848
3,0,254.9853838,2.4184
6,0,504.2511889,6.6487
6,1,420.0391625,4.70188
5,1,332.1623739,3.578
7,3,356.1385591,3.888
8,1,440.0289917,4.7384
7,1,457.2035275,2.8604
5,1,390.0285978,4.69328
5,1,404.0442479,5.0017
6,1,434.0548126,5.09198
6,1,420.0391625,4.70188
7,1,450.0497272,4.71048
5,1,440.0442479,5.84648
8,1,372.0416071,3.7196
9,1,397.0368561,3.59128
8,1,440.0289917,4.7384
9,1,397.0368561,3.59128
6,1,352.0517779,3.68308
7,1,377.0470268,3.55476
7,1,419.0230358,4.2514
7,1,462.9725203,4.3605
5,1,463.0312982,5.849
5,1,395.0439135,4.8302
6,1,366.0674279,3.9915
6,1,366.0674279,3.9915
7,1,377.0470268,3.55476
6,1,386.0128055,4.33648
6,1,352.0517779,3.68308
7,1,455.0650429,4.187
8,1,465.1169982,2.7324
8,1,407.1514919,2.1966
8,1,406.1674763,1.7233
8,1,392.1518262,1.3332
6,1,413.1773127,2.7502
9,1,430.1310908,1.8492
6,1,427.1929628,3.1403
7,1,363.1252772,1.054
7,1,391.1565773,1.8342
8,1,442.1486327,1.9685
9,1,396.1467409,1.4475
8,1,455.1514919,2.7002
9,1,521.1620566,4.2465
8,1,429.1358418,2.4542
8,1,429.1358418,2.4542
8,1,443.1514919,2.8443
8,1,395.1514919,2.0525
8,2,443.1514919,2.8906
8,2,443.1514919,2.8906
8,1,463.0968695,3.1076
8,2,429.1358418,2.5005
8,1,497.1232265,3.473
8,1,431.1514919,2.7002
8,2,457.167142,3.1382
8,2,457.167142,3.1382
8,1,497.1232265,3.473
8,2,429.1358418,2.5005
6,2,348.1572885,2.5488
6,2,348.1572885,2.5488
8,2,486.1837951,5.1035
7,3,422.1478221,4.12822
6,2,295.0990624,0.405
8,0,409.167142,2.0768
7,1,372.1256115,1.717
7,1,386.1412616,2.02542
7,1,386.1412616,2.02542
7,1,440.1129961,2.7358
7,1,440.1129961,2.7358
6,1,371.1303625,2.322
6,1,439.1177472,3.3408
8,2,429.1358418,2.5005
8,2,429.1358418,2.5005
8,1,447.12642,2.5933
8,1,465.1169982,2.7324
8,1,443.1514919,2.76262
8,1,479.1514919,3.6074
8,1,479.1514919,3.6074
8,1,353.1045417,0.8838
8,1,460.2144265,2.7495
8,1,460.2144265,2.892
7,1,427.1565773,2.2768
7,1,439.1565773,2.4477
8,1,364.1205261,0.449
8,1,458.1987764,2.2554
10,1,397.1419898,0.8425
10,1,431.1263398,1.2442
9,1,459.1940254,1.6504
8,1,413.1420701,2.3497
8,1,409.167142,2.4426
8,1,409.167142,2.4426
8,1,409.167142,2.4426
8,1,423.182792,2.8327
8,1,463.1388765,2.985
8,1,477.1545266,3.3751
8,1,429.1125195,2.619
8,1,429.1125195,2.619
8,0,458.1511576,2.906
8,0,472.1668076,2.9915
9,1,514.2249912,3.5464
9,1,425.1620566,2.0611
8,1,409.167142,2.36092
8,1,413.1420701,2.1916
8,1,429.1125195,2.7059
8,1,367.1201918,1.2739
2,1,238.994576,2.2513
10,3,555.2205724,4.7842
2,0,171.0684139,1.60488
11,3,460.2005078,1.6737
10,1,417.1583086,1.3113
11,3,432.1692076,0.8935
15,4,594.2584166,0.3058
10,3,434.2178721,2.92032
11,3,491.2757213,2.85212
15,4,594.2584166,0.3058
8,1,407.1514919,2.1934
9,1,521.1620566,4.2465
5,2,259.1320768,2.4388
9,1,521.1620566,4.2465
9,3,465.191323,3.3126
9,2,545.1641384,4.4577
7,2,487.1586591,5.4523
8,2,489.1379237,4.2986
7,2,487.1586591,5.4523
9,3,523.2695733,5.10912
9,3,509.2539232,4.8007
10,4,539.2644879,4.1632
12,5,650.3805207,3.7472
9,3,507.2382732,4.2479
9,3,523.2695733,5.1908
9,3,509.2539232,4.8007
9,3,537.2852234,4.6525
9,3,523.2695733,5.1908
9,3,480.2386075,4.56918
11,4,607.3383216,4.0761
9,3,523.2695733,4.9748
10,4,552.2961224,4.3903
9,3,521.2539232,4.638
9,3,537.2852234,5.5809
9,2,499.2695733,4.5098
7,2,447.127359,4.528
7,2,473.0862652,4.498
8,2,503.1535737,4.6871
9,2,550.1895447,5.753
9,2,550.1895447,5.753
8,2,489.1379237,4.2986
8,2,503.1535737,4.6871
9,4,560.1783733,6.17652
10,2,431.1472652,2.1266
9,2,419.1272787,2.4497
9,4,574.1940233,6.56662
11,5,617.199837,5.29272
10,3,614.1889379,6.28362
9,4,542.2066387,6.31092
9,4,510.1815668,5.29682
12,2,579.2706359,3.8355
2,0,309.9490775,2.3826
10,2,511.2331878,3.4092
10,2,525.2488379,3.71762
6,2,464.1460105,5.72952
6,1,478.1616606,5.75382
6,2,430.1616606,4.30812
6,2,470.1929607,5.40172
6,1,456.1773106,4.96532
8,1,494.2197019,4.31682
8,1,474.2743243,3.97184
8,1,528.2460589,4.68222
3,2,212.0240218,2.0142
3,0,218.0942943,2.3787
9,3,469.2226231,4.3701
9,2,443.206973,3.5998
9,2,461.1975512,3.7389
9,2,457.2226231,3.90822
10,2,505.1896087,3.3372
10,2,518.1945498,4.0732
10,2,484.2335221,3.4198
9,3,517.1993008,4.9068
9,3,483.2382732,4.2534
6,3,389.1043378,5.1464
7,3,419.1149025,5.155
6,3,389.1043378,5.1464
7,2,445.1305526,5.1056
8,2,420.1101515,4.3214
8,3,476.1727517,5.0868
9,2,477.1680007,4.2532
6,2,396.0789316,4.3024
8,1,385.1684794,1.91094
8,1,399.1841294,2.30104
10,3,445.1896087,2.9122
10,5,349.0957083,0.7239
8,1,402.1361762,2.6061
9,1,388.1317595,2.1597
10,3,417.1583086,2.132
10,2,527.2644879,3.96362
8,2,553.1692238,6.107
8,2,553.1692238,6.107
9,2,550.1895447,6.27472
8,2,513.1942957,5.5678
8,1,399.131802,2.7556
10,2,514.2328534,3.90622
9,2,497.2539232,4.2638
9,2,456.1909886,3.3062
9,3,375.1443728,3.3518
9,2,435.1630575,2.6367
9,2,469.1240852,3.2901
10,3,417.1316152,1.4725
9,2,401.1367006,2.5017
10,2,445.1629153,2.3742
9,3,375.1443728,3.3518
9,2,545.1641384,4.4577
7,3,373.1305526,3.589
10,4,617.2362225,6.10832
9,4,594.1394009,6.82992
8,2,387.1794209,1.1636
5,1,276.1473925,2.6409
8,1,359.1481208,1.3799
6,3,360.1353036,3.4291
7,3,407.1569095,3.9544
9,3,507.2149509,4.3706
3,0,360.1725446,4.2032
7,3,362.136553,1.6002
6,2,470.1929607,5.40172
6,1,470.1929607,5.35542
7,1,527.2508099,5.28722
6,1,470.1929607,5.35542
8,3,383.1261359,3.3437
9,4,413.1367006,2.799
8,3,500.1539081,4.725
9,3,427.1523506,3.4531
8,3,464.1727517,4.4468
16,6,770.3089279,3.6985
3,0,242.0942943,2.9432
7,2,425.1375561,3.8077
6,2,319.1419728,2.2814
6,2,427.1795012,4.0334
8,2,432.2260367,2.3739
8,2,446.2416868,2.764
7,2,404.2311221,2.9934
7,2,512.2686505,4.7454
7,2,355.1089584,2.0421
9,2,456.1930224,1.6639
7,2,481.0194705,3.5964
7,2,421.0995366,2.973
7,2,409.1559086,3.214
7,2,431.1402585,3.4374
8,0,387.131802,2.1239
7,1,345.1212373,1.9042
7,1,347.1368874,1.8236
9,1,458.2053013,1.9967
9,1,446.2053013,1.526
7,1,471.0317494,3.4585
7,1,411.1118155,2.8351
7,1,399.1681875,3.0761
7,1,421.1525375,3.2995
6,2,307.1419728,2.1153
6,2,333.1576228,2.6715
6,2,441.1951512,4.4235
6,2,347.1732729,2.9175
7,2,432.2624223,3.6295
8,2,543.1848739,5.6114
8,2,543.1848739,5.6114
9,2,590.2208448,7.19902
9,2,590.2208448,7.19902
9,2,550.1895447,6.27472
8,2,513.1942957,5.5678
7,2,473.0862652,4.498
3,1,254.070972,2.8828
3,0,228.0786442,2.06052
4,0,258.0892089,2.03462
10,2,613.2004437,6.11108
10,2,641.1975866,6.69388
13,2,640.1949437,5.88018
13,2,640.1949437,5.88018
11,2,638.2520647,6.03798
11,2,620.2051145,5.84366
11,2,596.2051145,5.36698
11,2,585.1891301,5.56498
12,3,585.2003634,4.69508
10,2,559.2098655,5.22478
10,2,561.2255156,5.47078
10,2,575.2411656,5.86088
10,2,587.2411656,6.00498
9,2,656.1925793,7.1498
10,2,681.2442003,7.0767
10,2,668.2125658,7.0193
9,2,534.2146165,5.331
2,0,167.0371138,0.82808
2,0,169.0527638,1.38088
2,0,183.0684139,1.74898
2,0,211.099714,2.38508
2,0,207.0684139,2.22378
2,0,245.084064,2.66848
2,0,279.0450916,3.32188
2,0,322.994576,3.43098
2,0,259.099714,2.9769
2,0,231.0684139,2.27838
2,0,265.0294416,2.93178
6,3,412.1522388,3.9336
6,3,372.1353036,4.194
8,3,374.1258015,2.984
7,3,353.185175,3.24402
8,3,369.1104858,3.4752
7,3,414.1934872,4.2828
8,3,349.1651082,3.13022
7,3,356.1385591,3.888
7,3,356.1385591,3.888
7,3,356.1385591,3.888
7,3,306.1229091,2.7348
7,3,320.1385591,3.04322
10,3,434.2178721,2.92032
10,3,434.2178721,2.92032
8,3,336.1334738,3.16852
10,3,420.202222,2.6119
10,3,502.2052567,3.85282
10,3,470.2178721,3.7651
11,3,527.2757213,3.6969
10,3,548.1283841,4.5276
11,3,498.2127867,3.6818
9,3,454.2229575,3.6398
9,2,499.2695733,4.5098
9,3,469.2226231,4.3701
6,0,776.5015899,13.4106
6,0,912.6267904,16.8636
6,1,572.3137891,8.4623
6,0,776.5015899,13.5547
6,0,572.3137891,8.2311
6,0,640.3763894,9.9576
6,1,504.2511889,6.7358
6,0,640.3763894,10.1017
10,3,431.1472652,1.7201
10,2,431.1472652,2.1266
10,2,469.1629153,2.6129
9,2,367.1756729,1.8483
8,3,443.1957397,3.671
8,2,423.2270398,3.127
8,2,409.2113897,2.7369
8,2,423.2270398,3.127
8,1,423.2270398,2.7612
8,2,429.1800896,2.9167
8,2,457.2113897,4.1305
8,2,471.2270398,4.5206
8,2,485.2426899,4.9091
8,1,409.2113897,2.3727
8,1,443.1957397,3.3762
8,1,457.2113897,3.7663
8,1,471.2270398,4.1548
8,2,381.1800896,1.5231
8,2,409.2113897,2.7369
8,2,437.2426899,3.5155
8,1,423.2270398,2.7612
8,3,443.1957397,3.671
8,2,457.2113897,4.1305
8,2,471.2270398,4.5206
8,2,485.2426899,4.9091
8,1,471.2270398,4.1548
8,1,511.2583399,5.0791
8,3,395.1957397,2.2774
8,1,395.1957397,1.9826
10,3,533.2651566,4.3785
10,3,533.2651566,4.3785
